area_name,area_id,parent_id,elevation,latitude,longitude,state
East Fin Gully,119963277,105739587,"6,363",40.574,-111.76100000000001,Utah
Lower Fin,119963269,105739587,"6,363",40.574,-111.76100000000001,Utah
Upper Fin,119963257,105739587,"6,363",40.574,-111.76100000000001,Utah
Gargoyle Wall,105949602,105739277,"6,107",40.574,-111.76299999999999,Utah
Gate Buttress,106002442,105739277,"6,285",40.573,-111.75299999999999,Utah
Beckey's Wall Area,105739530,106002442,"6,052",40.573,-111.75299999999999,Utah
Dihedrals Area,105739416,106002442,"6,231",40.573,-111.75299999999999,Utah
East Gate Buttress,106058690,106002442,"6,421",40.574,-111.75200000000001,Utah
Five Fingers Area,105739521,106002442,,40.573,-111.75299999999999,Utah
Gate Aid Boulder,116770848,106002442,"5,838",40.571,-111.75,Utah
Heaven's Gate Area,105988827,106002442,,40.573,-111.75299999999999,Utah
Prune Face Slab,105739614,106002442,,40.573,-111.75399999999999,Utah
Schoolroom Area,105739413,106002442,"6,127",40.573,-111.75399999999999,Utah
University Slabs,105981316,106002442,,40.573,-111.75399999999999,Utah
Ghost Wall,109348848,105739277,"5,656",40.569,-111.766,Utah
Great White Icicle Area,105739745,105739277,,40.569,-111.742,Utah
Green Adjective Gully,105739443,105739277,"6,335",40.574,-111.75399999999999,Utah
Hellgate Cliffs,105739780,105739277,"8,815",40.59,-111.647,Utah
Altaworld,106024926,105739780,"9,500",40.591,-111.648,Utah
Crack of Noon,111828773,105739780,"9,003",40.591,-111.652,Utah
East Hellgate,106636547,105739780,"8,530",40.59,-111.64399999999999,Utah
The Clamshell,106024872,106636547,"8,500",40.59,-111.646,Utah
Goat Gully Wall,106024888,106636547,"8,500",40.59,-111.64399999999999,Utah
Goatland Wall,106024879,106636547,"8,851",40.59,-111.645,Utah
The Melting Mud Wall,106024903,106636547,"8,500",40.59,-111.64399999999999,Utah
Melting Mud West,106255771,106636547,"9,000",40.59,-111.64399999999999,Utah
Hellgate Condos,106020548,105739780,"9,000",40.588,-111.65,Utah
Main Hellgate,106024847,105739780,"8,500",40.591,-111.65,Utah
Tower One,106024851,105739780,"8,500",40.59,-111.648,Utah
Tower Three,106024861,105739780,"8,500",40.591,-111.649,Utah
Tower Two,106024855,105739780,"8,500",40.59,-111.648,Utah
Hogum Fork,105840526,105739277,"10,000",40.538000000000004,-111.72200000000001,Utah
Humane Society Wall,108168525,105739277,"5,612",40.571,-111.777,Utah
Intensive Care Slab,105864139,105739277,"6,549",40.575,-111.76100000000001,Utah
Japanese Garden,106432470,105739277,"5,379",40.573,-111.777,Utah
The Keel,105739858,105739277,"5,878",40.574,-111.77,Utah
Kermits Wall,105739422,105739277,"6,204",40.574,-111.755,Utah
Lisa Falls,106002298,105739277,"6,602",40.574,-111.728,Utah
Freedom Wall,105739488,106002298,,40.574,-111.727,Utah
Lisa Falls Buttress,105739533,106002298,,40.574,-111.728,Utah
Lisa Falls West,105988551,106002298,"7,000",40.575,-111.728,Utah
Lizard Head Wall,105822915,105739277,"6,026",40.573,-111.76,Utah
Lonely Bashie Buttress,106030580,105739277,,40.577,-111.772,Utah
Lots of Balls Slab,106055263,105739277,"6,400",40.575,-111.766,Utah
Maybird Slide Area,105984586,105739277,"8,000",40.575,-111.708,Utah
The Butterface Buttress,105985920,105984586,,40.575,-111.708,Utah
Maybird East Side,105985744,105984586,"8,000",40.575,-111.708,Utah
Purple Wall,105984591,105984586,"8,000",40.575,-111.708,Utah
The Puzzle,106065452,105984586,"8,000",40.575,-111.708,Utah
Memorial Day Buttress,106027987,105739277,"6,407",40.576,-111.771,Utah
The Pawn,105809689,105739277,,40.580999999999996,-111.75200000000001,Utah
Pentapitch Area,105739356,105739277,"6,396",40.569,-111.738,Utah
Perla's Ridge and Environs,105831685,105739277,,40.573,-111.777,Utah
Peruvian Buttress,105739836,105739277,,40.573,-111.777,Utah
Plumb Line Gully,105739709,105739277,"6,373",40.574,-111.757,Utah
Red Pine Crag,107225926,105739277,"9,500",40.547,-111.689,Utah
Resort Buttress,106255702,105739277,,40.573,-111.777,Utah
Rodeo Buttress,106052626,105739277,"7,174",40.577,-111.764,Utah
The Sail,105739736,105739277,"6,302",40.575,-111.77,Utah
Scruffy Band,105739873,105739277,,40.573,-111.777,Utah
Super Slab,106044104,105739277,"5,915",40.568000000000005,-111.771,Utah
Tanners Gulch,105983812,105739277,"7,657",40.577,-111.70299999999999,Utah
Booty Wall Area,106276425,105983812,,40.577,-111.70299999999999,Utah
Diff'rent Strokes Buttress,106276341,105983812,,40.577,-111.70299999999999,Utah
Divas and Witches Area,106276313,105983812,,40.577,-111.70299999999999,Utah
Hidden Heavenly Slab,106276871,105983812,,40.577,-111.70299999999999,Utah
Minions of Chaos Area,106276156,105983812,"7,500",40.58,-111.70299999999999,Utah
Skinny Puppy Wall,106276160,105983812,"7,500",40.577,-111.70299999999999,Utah
Specter Wall,106879510,105983812,,40.577,-111.70299999999999,Utah
Team Serious Wall,106252910,105739277,,40.573,-111.777,Utah
The Thumb Area,105739572,105739277,"6,399",40.575,-111.757,Utah
The Thumb Nail,113592292,105739277,"7,518",40.577,-111.756,Utah
Triangle Wall,105869753,105739277,"7,003",40.567,-111.734,Utah
Upper Burner Wall,106909843,105739277,,40.573,-111.777,Utah
"Waterfront, The",105739697,105739277,"6,229",40.574,-111.756,Utah
Westwind Buttress,105834905,105739277,400,40.575,-111.758,Utah
Wheeler-Newsome Wall,105739724,105739277,"5,972",40.574,-111.77,Utah
Little Willow Canyon,107274269,119383419,"5,525",40.534,-111.81,Utah
Lone Peak Cirque,105739307,119383419,"10,828",40.527,-111.757,Utah
Flying Buttress,105739727,105739307,,40.527,-111.757,Utah
Hyperform Wall,106236577,105739307,,40.527,-111.757,Utah
Question Mark Wall,105739689,105739307,"10,949",40.525,-111.756,Utah
South Summit Wall,105739581,105739307,"10,983",40.525999999999996,-111.756,Utah
Summit Wall,105739578,105739307,"11,196",40.525999999999996,-111.755,Utah
Millcreek Canyon,105889773,119383419,"5,007",40.689,-111.786,Utah
Church Fork Wall,105889780,105889773,"6,210",40.705,-111.744,Utah
Code Blue Wall,106210294,105889773,,40.689,-111.786,Utah
Grandeur Slander Wall,105889796,105889773,"6,422",40.704,-111.745,Utah
Jug Haul Wall,111966520,105889773,"5,657",40.693000000000005,-111.76299999999999,Utah
The Log,106065567,105889773,,40.689,-111.786,Utah
Millcreek Monster,113702910,105889773,"5,271",40.69,-111.775,Utah
Sensei Spire,107562056,105889773,"5,500",40.693000000000005,-111.758,Utah
The Stitches Wall,106460013,105889773,"5,000",40.693000000000005,-111.758,Utah
Mount Olympus,105739304,119383419,"8,963",40.657,-111.771,Utah
North Summit,105739455,105739304,,40.657,-111.771,Utah
Pete's Rock Area,105835402,105739304,"4,842",40.653,-111.806,Utah
City Rock Area,105835420,105835402,,40.653,-111.806,Utah
Chossy Rock,105835482,105835420,,40.653,-111.806,Utah
Offwidth Boulder,105835461,105835420,,40.653,-111.806,Utah
Old Pin Boulder,105835433,105835420,,40.653,-111.806,Utah
Trail Overhang Boulder,105835424,105835420,,40.653,-111.806,Utah
Pete's Rock,105835405,105835402,"4,843",40.653,-111.806,Utah
South Summit,105739584,105739304,,40.657,-111.771,Utah
Sport Utility Wall,105739560,105739304,,40.657,-111.771,Utah
Tolcat Canyon Ice Climbs,106318671,105739304,"6,500",40.657,-111.771,Utah
The West Slabs,105739542,105739304,"7,567",40.661,-111.781,Utah
Neff's Canyon,105739325,119383419,"5,910",40.672,-111.771,Utah
Chadbourne Crag,106513775,105739325,"8,600",40.669000000000004,-111.76100000000001,Utah
Cirque of the Toweritas,108265659,105739325,,40.678000000000004,-111.777,Utah
Neff's Canyon Right Side,110439780,105739325,"6,502",40.667,-111.76799999999999,Utah
Neff's Right Side Slabs,113155567,105739325,"6,563",40.666,-111.76799999999999,Utah
Parley's Canyon,105739295,119383419,"4,907",40.711999999999996,-111.79,Utah
The Bungalow,106568839,105739295,"5,041",40.711,-111.79,Utah
Iron Curtain Wall,105739425,105739295,"4,952",40.71,-111.79299999999999,Utah
Pharaoh's Glen,106172500,105739295,"6,500",40.711999999999996,-111.79,Utah
Pharaoh's Hat,106174961,105739295,"8,000",40.711999999999996,-111.79,Utah
Riptide Wall,105739497,105739295,"4,946",40.711,-111.792,Utah
Ubud Wall,106183749,105739295,"6,500",40.711999999999996,-111.79,Utah
Red Rock,105739334,119383419,"5,257",40.488,-111.85700000000001,Utah
Nitrous Oxide Boulder,105739816,105739334,,40.509,-111.84100000000001,Utah
The Red Rock,105739819,105739334,"5,269",40.488,-111.85700000000001,Utah
Salt Lake Urban Crag,119383604,119383419,"4,484",40.758,-111.86,Utah
Mt. Van Cott,107565264,119383604,"5,233",40.773,-111.83200000000001,Utah
University Bouldering,107565285,107565264,"5,259",40.774,-111.833,Utah
University Wall,107565276,107565264,"5,178",40.771,-111.83,Utah
Stratton Boulder,110812229,119383604,"4,811",40.671,-111.806,Utah
Suicide Rock,107198494,119383604,"4,300",40.71,-111.79799999999999,Utah
Union Boulders,113602203,119383604,"4,711",40.764,-111.84700000000001,Utah
Northern Wasatch,119383447,105739213,"4,519",41.736999999999995,-111.839,Utah
Bear Lake Area,107744778,119383447,"5,920",41.951,-111.346,Utah
Bear Lake Monster,106431943,107744778,"8,320",41.965,-111.48700000000001,Utah
Dorsal Fin,107744787,107744778,"6,441",41.824,-111.296,Utah
Cache Valley,119404187,119383447,"5,066",41.754,-111.72,Utah
Blacksmith Fork Canyon,106210774,119404187,"4,736",41.628,-111.804,Utah
Burning Green Stool,109258551,106210774,"5,108",41.631,-111.709,Utah
Giggling to the Graveyard,109266169,106210774,,41.631,-111.70299999999999,Utah
Left Hand Fork,106962354,106210774,"5,098",41.631,-111.70700000000001,Utah
Blacksmith Wall,107674215,106962354,,41.631,-111.70700000000001,Utah
Blacksmith Left,107838220,107674215,,41.631,-111.70700000000001,Utah
Blacksmith Right,107838239,107674215,,41.631,-111.70700000000001,Utah
Fallen Angel Bouldering,114406513,106962354,"5,411",41.655,-111.694,Utah
Fallen Angel,114408439,114406513,"5,401",41.655,-111.694,Utah
Garden of Eden,114408368,114406513,"5,396",41.655,-111.694,Utah
Heaven's Forge,114408224,114406513,"5,405",41.655,-111.694,Utah
Hardware Wall,107301562,106962354,"5,561",41.667,-111.626,Utah
Hidden Wall,107838055,106962354,,41.655,-111.695,Utah
Knightland,106966347,106962354,"5,270",41.653999999999996,-111.694,Utah
Fallen Angel Boulder,107838122,106966347,,41.653999999999996,-111.694,Utah
Knightland Bouldering,114405670,106966347,"5,390",41.655,-111.694,Utah
Middle Earth Bouldering,114406522,114405670,"5,488",41.656000000000006,-111.694,Utah
Lemonstone,107838101,106962354,,41.653999999999996,-111.694,Utah
Stairway to Heaven,107838086,106962354,,41.653999999999996,-111.694,Utah
The Little Prints Wall,119485721,106210774,"4,832",41.626000000000005,-111.801,Utah
The Pillar Of Cache,106962359,106210774,,41.628,-111.804,Utah
Sea Wall,119485500,106210774,"4,837",41.625,-111.79899999999999,Utah
Urban Haze,111334572,106210774,"4,822",41.623999999999995,-111.79799999999999,Utah
Cherry Creek Canyon,119415054,119404187,"6,333",41.92100000000001,-111.76,Utah
Cherry Creek Boulders,107223329,119415054,"6,192",41.925,-111.741,Utah
Dry Canyon,117747654,119404187,"5,548",41.729,-111.77799999999999,Utah
Dr. Seuss Boulder,117747764,117747654,"5,624",41.73,-111.77799999999999,Utah
Lazy Cat Boulder,117747988,117747654,"5,663",41.729,-111.775,Utah
Rock Rat Rock,118250214,117747654,"5,510",41.729,-111.78,Utah
Green Canyon,108419946,119404187,"5,562",41.772,-111.744,Utah
2nd Gate Wall,119113967,108419946,"5,505",41.772,-111.749,Utah
Campsite 7,108419965,108419946,"5,567",41.772,-111.744,Utah
Green Canyon Bouldering,113564484,108419946,"5,561",41.771,-111.744,Utah
Campfire Boulder,114384733,113564484,"5,803",41.775,-111.74700000000001,Utah
Cave,113691231,113564484,"5,597",41.773,-111.74700000000001,Utah
Batcave,113691246,113691231,"5,602",41.773,-111.74700000000001,Utah
Boulder By a Tree,118709691,113691231,"5,590",41.773,-111.74799999999999,Utah
Colleague Boulder,113720153,113691231,"5,597",41.773,-111.74700000000001,Utah
Green Cave,113691338,113691231,"5,595",41.773,-111.74700000000001,Utah
Warm Up Boulder,118677819,113691231,"5,645",41.773,-111.74700000000001,Utah
Dust Bunny Boulder,113564562,113564484,"5,560",41.771,-111.744,Utah
Nintendo Boulder,113564501,113564484,"5,570",41.771,-111.744,Utah
Ouch Wall,115189159,108419946,"5,546",41.772,-111.74600000000001,Utah
Question Wall,115158432,108419946,"5,561",41.772,-111.745,Utah
High Creek Canyon,106789178,119404187,,41.974,-111.709,Utah
Cherry Peak,109202143,106789178,"9,000",41.924,-111.696,Utah
Parking Lot Boulder,106789219,106789178,"4,788",41.744,-111.795,Utah
Logan Canyon,105739310,119404187,"4,788",41.744,-111.795,Utah
Beach Front Wall,107819791,105739310,"4,963",41.743,-111.775,Utah
The Betagraph,106030487,105739310,"5,596",41.801,-111.637,Utah
China Wall,119404342,105739310,"5,407",41.78,-111.63,Utah
China Cave Main,105739662,119404342,"5,345",41.785,-111.64200000000001,Utah
Superbowl,106192769,119404342,"6,000",41.787,-111.64200000000001,Utah
Cliffs of Insanity,106455546,105739310,"5,809",41.803000000000004,-111.62899999999999,Utah
Crag in the Sky,108194413,105739310,,41.79600000000001,-111.637,Utah
Date Wall,106371925,105739310,"4,707",41.743,-111.78299999999999,Utah
First Practice Wall,106018101,105739310,"4,949",41.745,-111.758,Utah
Fucoidal Quartzite,105739608,105739310,"5,246",41.781000000000006,-111.64399999999999,Utah
Kentucky Fried Penguin,105739440,105739310,"5,152",41.768,-111.664,Utah
Mile 385 Area,106008969,105739310,"5,438",41.8,-111.63799999999999,Utah
Mini Pinacle,105739822,105739310,"5,042",41.74,-111.77,Utah
Monkey Wrench Buttress,106018109,105739310,"4,898",41.744,-111.758,Utah
Mullein Land,107159348,105739310,"5,382",41.768,-111.665,Utah
New World,106835378,105739310,,41.744,-111.795,Utah
Preston Valley Pinnacle,106821185,105739310,,41.773999999999994,-111.66,Utah
Promised Land,107515268,105739310,"5,970",41.757,-111.721,Utah
Quality Cave,107747828,105739310,,41.769,-111.7,Utah
Right Hand Fork,119404388,105739310,"5,405",41.78,-111.63,Utah
Hobbit Caves,107174245,119404388,"5,330",41.78,-111.635,Utah
Last Chance Falls,106657092,119404388,"5,399",41.78,-111.62700000000001,Utah
Margaritaville,107547979,119404388,"5,700",41.782,-111.63600000000001,Utah
Wall of Illness,105739611,119404388,,41.781000000000006,-111.63600000000001,Utah
Rodent Ranch,106593859,105739310,"5,612",41.806000000000004,-111.632,Utah
Second Practice Wall,105739605,105739310,"4,964",41.745,-111.75200000000001,Utah
Shocking Awe,106736881,105739310,,41.75899999999999,-111.727,Utah
Skunk Caves,106758070,105739310,,41.744,-111.795,Utah
Smith Rock,107743568,105739310,"5,307",41.748999999999995,-111.742,Utah
Solar Cave,107465735,105739310,"5,133",41.745,-111.757,Utah
Sound Show Wall,111849326,105739310,"5,874",41.81100000000001,-111.62899999999999,Utah
Tangent Wall,110293231,105739310,"5,324",41.77,-111.662,Utah
Tidal Wave Cave,107793263,105739310,,41.75899999999999,-111.727,Utah
Utopia,106835318,105739310,,41.812,-111.62700000000001,Utah
Wall of Colors,112333766,105739310,"5,857",41.808,-111.632,Utah
Wall of Jericho,107194808,105739310,"6,063",41.806999999999995,-111.633,Utah
The Waterfront,107765467,105739310,"5,006",41.744,-111.78,Utah
Millville Canyon,107473171,119404187,,41.663999999999994,-111.795,Utah
Devils Chair,107473174,107473171,,40.562,-111.68700000000001,Utah
Providence Canyon,109990799,119404187,"6,570",41.69,-111.74,Utah
Close to Home,118835657,109990799,"5,222",41.692,-111.79,Utah
Providence Canyon Ice,109990818,109990799,,41.69,-111.74,Utah
Smithfield Dry Canyon,107594094,119404187,,41.832,-111.76899999999999,Utah
Smithfield Dry Canyon,119602419,107594094,"5,848",41.832,-111.76899999999999,Utah
Smithfield Dry Canyon Bouldering,119600380,107594094,"6,548",41.838,-111.74799999999999,Utah
Trailside Boulder,119600423,119600380,"6,553",41.838,-111.74799999999999,Utah
Causey Reservoir,111012510,119383447,"5,713",41.313,-111.58,Utah
Causey Reservoir Deep Water Soloing,110782857,111012510,"5,745",41.297,-111.583,Utah
Big Cliff,110782882,110782857,"5,768",41.297,-111.583,Utah
Freshie Cliff,110782868,110782857,"5,732",41.298,-111.583,Utah
Hair Dog Wall,111127740,111012510,"5,862",41.318000000000005,-111.569,Utah
Kamacausey Wall,111128051,111012510,"6,196",41.321999999999996,-111.56,Utah
Serendipity wall,111128290,111012510,"6,293",41.332,-111.553,Utah
Davis County,119383644,119383447,"6,165",41.005,-111.866,Utah
Adam's Canyon,117306829,119383644,"6,024",41.071000000000005,-111.896,Utah
Bountiful,110547417,119383644,"4,373",40.889,-111.881,Utah
"The ""B"" Crag",110756341,110547417,"5,344",40.897,-111.838,Utah
4th North Boulder,110582415,110547417,"4,982",40.893,-111.84899999999999,Utah
Skyline Crag,110759014,110547417,"8,182",40.936,-111.804,Utah
Wild Rose Boulder,118649745,110547417,"4,839",40.927,-111.86399999999999,Utah
Centerville Boulders,119993697,119383644,"4,915",40.918,-111.861,Utah
Egg Boulder,119993757,119993697,"4,843",40.927,-111.86399999999999,Utah
Farmington,118714493,119383644,"4,268",40.976000000000006,-111.895,Utah
Farmington Canyon,106929736,118714493,"5,353",41.003,-111.874,Utah
Butt Crack Buttress,106929744,106929736,"5,353",41.003,-111.874,Utah
Car Crash Boulder,118212385,106929736,"5,220",41.003,-111.87299999999999,Utah
Farmington Canyon Boulders,117863121,106929736,"4,812",41.001000000000005,-111.87799999999999,Utah
Playground Boulder,117863141,117863121,"4,814",41.001000000000005,-111.87799999999999,Utah
Playground - School Kids Slab,117863633,117863141,"4,814",41.001000000000005,-111.87799999999999,Utah
Farmington Crag,106772586,118714493,"5,359",40.981,-111.87200000000001,Utah
Knot Mine,119059785,118714493,"5,590",40.982,-111.87,Utah
Prayer Rock,119499496,118714493,"5,323",41.01,-111.887,Utah
Tracy's Towers,118714510,118714493,"5,491",40.981,-111.87100000000001,Utah
Tracy's Tower North,118714527,118714510,"5,476",40.981,-111.87100000000001,Utah
Tracy's Tower South,118714531,118714510,"5,561",40.981,-111.87100000000001,Utah
Neighborhood Boulder,116844851,119383644,"4,515",40.968,-111.87899999999999,Utah
Steed Creek Boulder,117047040,119383644,"5,186",40.976000000000006,-111.867,Utah
Dock Flat,106214647,119383447,"5,000",40.562,-111.68700000000001,Utah
Ogden,107539662,119383447,"4,300",41.224,-111.973,Utah
29th Street,106725780,107539662,"5,045",41.21,-111.929,Utah
9th Street,105877420,107539662,"5,040",41.25,-111.93299999999999,Utah
Beus Canyon,109598495,107539662,"7,200",41.183,-111.899,Utah
Casa Crepa,109661101,109598495,"7,200",41.183,-111.899,Utah
Parete Di Iluminati,109598508,109598495,"7,200",41.183,-111.899,Utah
Chicken Creek Canyon Flatirons,106744501,107539662,"5,200",41.318000000000005,-111.912,Utah
Dinosaur Park,109416674,107539662,"4,200",41.238,-111.93700000000001,Utah
The Mezzanines,111959961,107539662,"5,811",41.263000000000005,-111.935,Utah
North Ogden,106522849,107539662,"4,403",41.288999999999994,-111.95299999999999,Utah
Jump Off Canyon,106524454,106522849,,41.288999999999994,-111.95299999999999,Utah
Jump Off Canyon,106524587,106524454,,41.288999999999994,-111.95299999999999,Utah
Macabre Wall,106879581,106522849,400,41.275,-111.941,Utah
Madison Wall,108320121,106522849,"5,204",41.276,-111.944,Utah
Black Gneiss,116551858,108320121,"5,147",41.275,-111.943,Utah
The Brain,108320256,108320121,"5,137",41.276,-111.944,Utah
Nature Center Wall,106983822,106522849,,41.288999999999994,-111.95299999999999,Utah
North Ogden Bouldering,117101808,106522849,"4,840",41.278,-111.946,Utah
Shoreline Boulder,117101826,117101808,"4,808",41.273,-111.945,Utah
Weber High Boulder,108114668,106522849,"4,869",41.328,-111.98299999999999,Utah
Ogden Boulder Field,105739283,107539662,"5,099",41.218999999999994,-111.926,Utah
Lower Boulder Field,106431763,105739283,"4,858",41.221000000000004,-111.928,Utah
.E.N.M,109964922,106431763,"4,930",41.222,-111.927,Utah
The Arrowhead,108037788,106431763,"4,916",41.221000000000004,-111.927,Utah
M.,109843390,106431763,"4,909",41.221000000000004,-111.927,Utah
R.,108077597,106431763,,41.221000000000004,-111.928,Utah
Cliffside Boulder,108262991,106431763,"4,845",41.218999999999994,-111.928,Utah
G-2,108077554,106431763,"4,873",41.221000000000004,-111.928,Utah
Hidden Boulder,106431783,106431763,"4,839",41.218999999999994,-111.928,Utah
JFC,118285598,106431763,"4,942",41.221000000000004,-111.927,Utah
Lobster Rock,106855837,106431763,"4,843",41.22,-111.928,Utah
Mini Cave,110767591,106431763,"4,911",41.222,-111.927,Utah
The Tooth,106855844,106431763,"4,841",41.22,-111.928,Utah
Patriot Crack Area,107401113,105739283,"5,000",41.223,-111.927,Utah
Current Affairs,118333639,107401113,"5,036",41.222,-111.927,Utah
Davey Jones Boulder,108306151,107401113,,41.223,-111.927,Utah
The Deck,108098294,107401113,,41.223,-111.927,Utah
Fish Flop,107401148,107401113,"5,000",41.223,-111.927,Utah
Patriot Crack,107401120,107401113,"5,000",41.223,-111.927,Utah
Upper Boulder Field,106855858,105739283,"5,156",41.217,-111.925,Utah
5.7 Boulder,106855863,106855858,"5,143",41.216,-111.925,Utah
Around the World,107703147,106855858,"5,130",41.217,-111.925,Utah
Castle Rock,117985496,106855858,"5,090",41.217,-111.926,Utah
The Cave,108108415,106855858,"5,181",41.217,-111.925,Utah
The Crack,107692518,106855858,"5,188",41.217,-111.925,Utah
Duffy Boulder,111278127,106855858,"5,194",41.217,-111.92399999999999,Utah
Dyno Boulder,107930679,106855858,"5,169",41.217,-111.92399999999999,Utah
Egg,107692454,106855858,"5,262",41.217,-111.92399999999999,Utah
Leaning Rock,107703159,106855858,"5,185",41.217,-111.92399999999999,Utah
The Platform,108101963,106855858,"5,162",41.216,-111.92399999999999,Utah
The Slab,108108495,106855858,"5,117",41.215,-111.92399999999999,Utah
Spirit Walker Cave,110267761,106855858,"5,296",41.218,-111.92399999999999,Utah
Ogden Canyon,105739271,107539662,"4,412",41.236999999999995,-111.929,Utah
5.8 Wall,106179289,105739271,"4,800",41.236999999999995,-111.929,Utah
Chouinard's Gully,109069733,105739271,"4,979",41.236999999999995,-111.914,Utah
The Diamond,105795415,105739271,"4,495",41.236999999999995,-111.91799999999999,Utah
The Green Snatch,106469215,105739271,"4,480",41.236999999999995,-111.919,Utah
The Grey Cliffs,111782838,105739271,"5,000",41.254,-111.884,Utah
Drillbit Wall,111782859,111782838,"4,800",41.251999999999995,-111.884,Utah
Hummingbird Wall,111783087,111782838,"5,216",41.253,-111.883,Utah
Upper Grey Cliffs,117306487,111782838,"5,578",41.255,-111.883,Utah
Hole in the Rock,105962747,105739271,"4,577",41.238,-111.91,Utah
The Ice Wall,106179271,105739271,"4,800",41.236999999999995,-111.917,Utah
Killer Crag,118812443,105739271,"5,323",41.247,-111.884,Utah
La Cantina,106913633,105739271,,41.236999999999995,-111.929,Utah
Moonlight Overhang,106481847,105739271,,41.238,-111.912,Utah
Nuts and Bolts,106179061,105739271,"4,800",41.236000000000004,-111.91799999999999,Utah
Roadside Attraction,106186223,105739271,"4,800",41.236999999999995,-111.929,Utah
Skyline,107256106,105739271,"8,447",41.349,-111.93,Utah
Upper 5.8 Wall,106525004,105739271,,41.236999999999995,-111.929,Utah
Upper Utah Wall,106203236,105739271,,41.236999999999995,-111.929,Utah
Utah Wall,106179384,105739271,"4,800",41.238,-111.913,Utah
Yoda Cave,119863744,105739271,"5,171",41.247,-111.884,Utah
Porter Cash Wall,106826938,107539662,"4,854",41.247,-111.93,Utah
The Schoolroom,105804409,107539662,"5,679",41.222,-111.92399999999999,Utah
5.10 Slab,105805160,105804409,,41.222,-111.92399999999999,Utah
Alcove / BNF Area,107062470,105804409,,41.222,-111.92399999999999,Utah
Asbury Park,105804430,105804409,,41.222,-111.92399999999999,Utah
Asbury Park,105804502,105804430,,41.222,-111.92399999999999,Utah
Asbury South,107245063,105804430,,41.222,-111.92399999999999,Utah
The Basement,107062409,105804430,,41.222,-111.92399999999999,Utah
Gangsta' Ledge,105804517,105804430,,41.222,-111.92399999999999,Utah
Graffiti Cave,113138913,105804409,"5,167",41.227,-111.926,Utah
Ramp Routes,105804413,105804409,"5,284",41.225,-111.925,Utah
Sunday Wall,110356490,105804409,"5,500",41.224,-111.92399999999999,Utah
The Tangerine,105932551,105804409,,41.222,-111.92399999999999,Utah
Taylor's Corner Area,106432616,105804409,,41.222,-111.92399999999999,Utah
Tree Crack Area,105805022,105804409,"5,666",41.218999999999994,-111.92399999999999,Utah
Utahnics Wall,105804964,105804409,"5,445",41.218,-111.92299999999999,Utah
The Seven,106958359,107539662,,41.213,-111.92299999999999,Utah
Snowbasin,108235680,107539662,,41.195,-111.87799999999999,Utah
Middle Bowl Slab,109292896,108235680,"10,000",41.192,-111.876,Utah
Mt. Ogden,108257470,108235680,"10,000",41.2,-111.88,Utah
Needles,108235693,108235680,,41.195,-111.874,Utah
Waterfall Canyon,106082617,107539662,,41.224,-111.973,Utah
Weber Canyon,111672115,107539662,"4,600",41.141000000000005,-111.90899999999999,Utah
Train Hop Area,111672121,111672115,"5,100",41.138000000000005,-111.897,Utah
Willard,105739351,119383447,"4,755",41.413000000000004,-112.022,Utah
Southern Wasatch,119383400,105739213,"11,196",40.385999999999996,-111.646,Utah
American Fork Canyon,105739274,119383400,"5,055",40.431999999999995,-111.751,Utah
American Fork Ice,106083942,105739274,,40.431999999999995,-111.751,Utah
Australian Boulder,106594546,105739274,,40.468,-111.655,Utah
Avalanche Buttress,107674134,105739274,"6,620",40.471,-111.65700000000001,Utah
The B-52 Wall,105836772,105739274,,40.445,-111.693,Utah
Beer Can Alley,105932885,105739274,"5,775",40.445,-111.698,Utah
The Billboard Trail,107760308,105739274,"6,564",40.451,-111.677,Utah
The Billboard,105739398,107760308,"6,759",40.451,-111.676,Utah
Apetizer Wall,114013991,105739398,"6,802",40.452,-111.676,Utah
Gridwall,114014010,105739398,"6,772",40.451,-111.676,Utah
The Vortex,107760313,107760308,"6,368",40.45,-111.678,Utah
Bingo Baby,106517438,105739274,"6,267",40.446,-111.686,Utah
Black Magic,105739659,105739274,"5,878",40.445,-111.696,Utah
The Blue Walls,106951062,105739274,,40.431999999999995,-111.751,Utah
The Bone Cave,107869941,105739274,"6,222",40.451,-111.669,Utah
Cannabis Wall,105836697,105739274,"5,988",40.446,-111.68700000000001,Utah
Cheese Grater,107108504,105739274,"5,300",40.434,-111.75200000000001,Utah
The Commons,107612328,105739274,"6,270",40.446,-111.686,Utah
Division Wall,105739395,105739274,"6,120",40.45,-111.66799999999999,Utah
Echo  Boulder,107199212,105739274,"6,086",40.455,-111.662,Utah
Escape Buttress,105739671,105739274,"6,335",40.451,-111.67,Utah
Forgotten Trails,106059730,105739274,"6,154",40.445,-111.691,Utah
Grey Cliffs Picnic Area,107408064,105739274,"6,004",40.449,-111.67399999999999,Utah
The Grey Cliffs,105836710,107408064,,40.449,-111.676,Utah
The Shame Wall,107408068,107408064,"6,165",40.45,-111.67399999999999,Utah
Hard Rock,105739715,105739274,"6,234",40.451,-111.67200000000001,Utah
Hell Area,110877775,105739274,"5,922",40.446,-111.694,Utah
El Diablo Wall,105837128,110877775,"5,911",40.446,-111.694,Utah
Hell Cave,105739718,110877775,"5,936",40.446999999999996,-111.694,Utah
Hell Wall,106518752,110877775,"5,938",40.446,-111.694,Utah
The Hideaway,107582939,105739274,"6,451",40.448,-111.70100000000001,Utah
