area_name,area_id,parent_id,elevation,latitude,longitude,state
Smithfield Dry Canyon,119602419,107594094,"5,848",41.832,-111.769,Utah
Smithfield Dry Canyon Bouldering,119600380,107594094,"6,548",41.838,-111.748,Utah
Trailside Boulder,119600423,119600380,"6,553",41.838,-111.748,Utah
Causey Reservoir,111012510,119383447,"5,713",41.313,-111.58,Utah
Causey Reservoir Deep Water Soloing,110782857,111012510,"5,745",41.297,-111.583,Utah
Big Cliff,110782882,110782857,"5,768",41.297,-111.583,Utah
Freshie Cliff,110782868,110782857,"5,732",41.298,-111.583,Utah
Hair Dog Wall,111127740,111012510,"5,862",41.318,-111.569,Utah
Kamacausey Wall,111128051,111012510,"6,196",41.322,-111.56,Utah
Serendipity wall,111128290,111012510,"6,293",41.332,-111.553,Utah
Davis County,119383644,119383447,"6,165",41.005,-111.866,Utah
Adam's Canyon,117306829,119383644,"6,024",41.071,-111.896,Utah
Bountiful,110547417,119383644,"4,373",40.889,-111.881,Utah
"The ""B"" Crag",110756341,110547417,"5,344",40.897,-111.838,Utah
4th North Boulder,110582415,110547417,"4,982",40.893,-111.849,Utah
Skyline Crag,110759014,110547417,"8,182",40.936,-111.804,Utah
Wild Rose Boulder,118649745,110547417,"4,839",40.927,-111.864,Utah
Centerville Boulders,119993697,119383644,"4,915",40.918,-111.861,Utah
Egg Boulder,119993757,119993697,"4,843",40.927,-111.864,Utah
Farmington,118714493,119383644,"4,268",40.976,-111.895,Utah
Farmington Canyon,106929736,118714493,"5,353",41.003,-111.874,Utah
Butt Crack Buttress,106929744,106929736,"5,353",41.003,-111.874,Utah
Car Crash Boulder,118212385,106929736,"5,220",41.003,-111.873,Utah
Farmington Canyon Boulders,117863121,106929736,"4,812",41.001,-111.878,Utah
Playground Boulder,117863141,117863121,"4,814",41.001,-111.878,Utah
Playground - School Kids Slab,117863633,117863141,"4,814",41.001,-111.878,Utah
Farmington Crag,106772586,118714493,"5,359",40.981,-111.872,Utah
Knot Mine,119059785,118714493,"5,590",40.982,-111.87,Utah
Prayer Rock,119499496,118714493,"5,323",41.01,-111.887,Utah
Tracy's Towers,118714510,118714493,"5,491",40.981,-111.871,Utah
Tracy's Tower North,118714527,118714510,"5,476",40.981,-111.871,Utah
Tracy's Tower South,118714531,118714510,"5,561",40.981,-111.871,Utah
Neighborhood Boulder,116844851,119383644,"4,515",40.968,-111.879,Utah
Steed Creek Boulder,117047040,119383644,"5,186",40.976,-111.867,Utah
Dock Flat,106214647,119383447,"5,000",40.562,-111.687,Utah
Ogden,107539662,119383447,"4,300",41.224,-111.973,Utah
29th Street,106725780,107539662,"5,045",41.21,-111.929,Utah
9th Street,105877420,107539662,"5,040",41.25,-111.933,Utah
Beus Canyon,109598495,107539662,"7,200",41.183,-111.899,Utah
Casa Crepa,109661101,109598495,"7,200",41.183,-111.899,Utah
Parete Di Iluminati,109598508,109598495,"7,200",41.183,-111.899,Utah
Chicken Creek Canyon Flatirons,106744501,107539662,"5,200",41.318,-111.912,Utah
Dinosaur Park,109416674,107539662,"4,200",41.238,-111.937,Utah
The Mezzanines,111959961,107539662,"5,811",41.263,-111.935,Utah
North Ogden,106522849,107539662,"4,403",41.289,-111.953,Utah
Jump Off Canyon,106524454,106522849,,41.289,-111.953,Utah
Jump Off Canyon,106524587,106524454,,41.289,-111.953,Utah
Macabre Wall,106879581,106522849,400,41.275,-111.941,Utah
Madison Wall,108320121,106522849,"5,204",41.276,-111.944,Utah
Black Gneiss,116551858,108320121,"5,147",41.275,-111.943,Utah
The Brain,108320256,108320121,"5,137",41.276,-111.944,Utah
Nature Center Wall,106983822,106522849,,41.289,-111.953,Utah
North Ogden Bouldering,117101808,106522849,"4,840",41.278,-111.946,Utah
Shoreline Boulder,117101826,117101808,"4,808",41.273,-111.945,Utah
Weber High Boulder,108114668,106522849,"4,869",41.328,-111.983,Utah
Ogden Boulder Field,105739283,107539662,"5,099",41.219,-111.926,Utah
Lower Boulder Field,106431763,105739283,"4,858",41.221,-111.928,Utah
.E.N.M,109964922,106431763,"4,930",41.222,-111.927,Utah
The Arrowhead,108037788,106431763,"4,916",41.221,-111.927,Utah
M.,109843390,106431763,"4,909",41.221,-111.927,Utah
R.,108077597,106431763,,41.221,-111.928,Utah
Cliffside Boulder,108262991,106431763,"4,845",41.219,-111.928,Utah
G-2,108077554,106431763,"4,873",41.221,-111.928,Utah
Hidden Boulder,106431783,106431763,"4,839",41.219,-111.928,Utah
JFC,118285598,106431763,"4,942",41.221,-111.927,Utah
Lobster Rock,106855837,106431763,"4,843",41.22,-111.928,Utah
Mini Cave,110767591,106431763,"4,911",41.222,-111.927,Utah
The Tooth,106855844,106431763,"4,841",41.22,-111.928,Utah
Patriot Crack Area,107401113,105739283,"5,000",41.223,-111.927,Utah
Current Affairs,118333639,107401113,"5,036",41.222,-111.927,Utah
Davey Jones Boulder,108306151,107401113,,41.223,-111.927,Utah
The Deck,108098294,107401113,,41.223,-111.927,Utah
Fish Flop,107401148,107401113,"5,000",41.223,-111.927,Utah
Patriot Crack,107401120,107401113,"5,000",41.223,-111.927,Utah
Upper Boulder Field,106855858,105739283,"5,156",41.217,-111.925,Utah
5.7 Boulder,106855863,106855858,"5,143",41.216,-111.925,Utah
Around the World,107703147,106855858,"5,130",41.217,-111.925,Utah
Castle Rock,117985496,106855858,"5,090",41.217,-111.926,Utah
The Cave,108108415,106855858,"5,181",41.217,-111.925,Utah
The Crack,107692518,106855858,"5,188",41.217,-111.925,Utah
Duffy Boulder,111278127,106855858,"5,194",41.217,-111.924,Utah
Dyno Boulder,107930679,106855858,"5,169",41.217,-111.924,Utah
Egg,107692454,106855858,"5,262",41.217,-111.924,Utah
Leaning Rock,107703159,106855858,"5,185",41.217,-111.924,Utah
The Platform,108101963,106855858,"5,162",41.216,-111.924,Utah
The Slab,108108495,106855858,"5,117",41.215,-111.924,Utah
Spirit Walker Cave,110267761,106855858,"5,296",41.218,-111.924,Utah
Ogden Canyon,105739271,107539662,"4,412",41.237,-111.929,Utah
5.8 Wall,106179289,105739271,"4,800",41.237,-111.929,Utah
Chouinard's Gully,109069733,105739271,"4,979",41.237,-111.914,Utah
The Diamond,105795415,105739271,"4,495",41.237,-111.918,Utah
The Green Snatch,106469215,105739271,"4,480",41.237,-111.919,Utah
The Grey Cliffs,111782838,105739271,"5,000",41.254,-111.884,Utah
Drillbit Wall,111782859,111782838,"4,800",41.252,-111.884,Utah
Hummingbird Wall,111783087,111782838,"5,216",41.253,-111.883,Utah
Upper Grey Cliffs,117306487,111782838,"5,578",41.255,-111.883,Utah
Hole in the Rock,105962747,105739271,"4,577",41.238,-111.91,Utah
The Ice Wall,106179271,105739271,"4,800",41.237,-111.917,Utah
Killer Crag,118812443,105739271,"5,323",41.247,-111.884,Utah
La Cantina,106913633,105739271,,41.237,-111.929,Utah
Moonlight Overhang,106481847,105739271,,41.238,-111.912,Utah
Nuts and Bolts,106179061,105739271,"4,800",41.236,-111.918,Utah
Roadside Attraction,106186223,105739271,"4,800",41.237,-111.929,Utah
Skyline,107256106,105739271,"8,447",41.349,-111.93,Utah
Upper 5.8 Wall,106525004,105739271,,41.237,-111.929,Utah
Upper Utah Wall,106203236,105739271,,41.237,-111.929,Utah
Utah Wall,106179384,105739271,"4,800",41.238,-111.913,Utah
Yoda Cave,119863744,105739271,"5,171",41.247,-111.884,Utah
Porter Cash Wall,106826938,107539662,"4,854",41.247,-111.93,Utah
The Schoolroom,105804409,107539662,"5,679",41.222,-111.924,Utah
5.10 Slab,105805160,105804409,,41.222,-111.924,Utah
Alcove / BNF Area,107062470,105804409,,41.222,-111.924,Utah
Asbury Park,105804430,105804409,,41.222,-111.924,Utah
Asbury Park,105804502,105804430,,41.222,-111.924,Utah
Asbury South,107245063,105804430,,41.222,-111.924,Utah
The Basement,107062409,105804430,,41.222,-111.924,Utah
Gangsta' Ledge,105804517,105804430,,41.222,-111.924,Utah
Graffiti Cave,113138913,105804409,"5,167",41.227,-111.926,Utah
Ramp Routes,105804413,105804409,"5,284",41.225,-111.925,Utah
Sunday Wall,110356490,105804409,"5,500",41.224,-111.924,Utah
The Tangerine,105932551,105804409,,41.222,-111.924,Utah
Taylor's Corner Area,106432616,105804409,,41.222,-111.924,Utah
Tree Crack Area,105805022,105804409,"5,666",41.219,-111.924,Utah
Utahnics Wall,105804964,105804409,"5,445",41.218,-111.923,Utah
The Seven,106958359,107539662,,41.213,-111.923,Utah
Snowbasin,108235680,107539662,,41.195,-111.878,Utah
Middle Bowl Slab,109292896,108235680,"10,000",41.192,-111.876,Utah
Mt. Ogden,108257470,108235680,"10,000",41.2,-111.88,Utah
Needles,108235693,108235680,,41.195,-111.874,Utah
Waterfall Canyon,106082617,107539662,,41.224,-111.973,Utah
Weber Canyon,111672115,107539662,"4,600",41.141,-111.909,Utah
Train Hop Area,111672121,111672115,"5,100",41.138,-111.897,Utah
Willard,105739351,119383447,"4,755",41.413,-112.022,Utah
Southern Wasatch,119383400,105739213,"11,196",40.386,-111.646,Utah
American Fork Canyon,105739274,119383400,"5,055",40.432,-111.751,Utah
American Fork Ice,106083942,105739274,,40.432,-111.751,Utah
Australian Boulder,106594546,105739274,,40.468,-111.655,Utah
Avalanche Buttress,107674134,105739274,"6,620",40.471,-111.657,Utah
The B-52 Wall,105836772,105739274,,40.445,-111.693,Utah
Beer Can Alley,105932885,105739274,"5,775",40.445,-111.698,Utah
The Billboard Trail,107760308,105739274,"6,564",40.451,-111.677,Utah
The Billboard,105739398,107760308,"6,759",40.451,-111.676,Utah
Apetizer Wall,114013991,105739398,"6,802",40.452,-111.676,Utah
Gridwall,114014010,105739398,"6,772",40.451,-111.676,Utah
The Vortex,107760313,107760308,"6,368",40.45,-111.678,Utah
Bingo Baby,106517438,105739274,"6,267",40.446,-111.686,Utah
Black Magic,105739659,105739274,"5,878",40.445,-111.696,Utah
The Blue Walls,106951062,105739274,,40.432,-111.751,Utah
The Bone Cave,107869941,105739274,"6,222",40.451,-111.669,Utah
Cannabis Wall,105836697,105739274,"5,988",40.446,-111.687,Utah
Cheese Grater,107108504,105739274,"5,300",40.434,-111.752,Utah
The Commons,107612328,105739274,"6,270",40.446,-111.686,Utah
Division Wall,105739395,105739274,"6,120",40.45,-111.668,Utah
Echo  Boulder,107199212,105739274,"6,086",40.455,-111.662,Utah
Escape Buttress,105739671,105739274,"6,335",40.451,-111.67,Utah
Forgotten Trails,106059730,105739274,"6,154",40.445,-111.691,Utah
Grey Cliffs Picnic Area,107408064,105739274,"6,004",40.449,-111.674,Utah
The Grey Cliffs,105836710,107408064,,40.449,-111.676,Utah
The Shame Wall,107408068,107408064,"6,165",40.45,-111.674,Utah
Hard Rock,105739715,105739274,"6,234",40.451,-111.672,Utah
Hell Area,110877775,105739274,"5,922",40.446,-111.694,Utah
El Diablo Wall,105837128,110877775,"5,911",40.446,-111.694,Utah
Hell Cave,105739718,110877775,"5,936",40.447,-111.694,Utah
Hell Wall,106518752,110877775,"5,938",40.446,-111.694,Utah
The Hideaway,107582939,105739274,"6,451",40.448,-111.701,Utah
South-Facing Wall,107582942,107582939,"6,475",40.448,-111.701,Utah
West-facing Wall,107582946,107582939,"6,427",40.448,-111.7,Utah
Hobbes Wall,114229214,105739274,"6,743",40.495,-111.637,Utah
House Boulder,106505303,105739274,,40.444,-111.701,Utah
Isolation Wall,105836702,105739274,"6,090",40.446,-111.686,Utah
Juniper Wall,105739864,105739274,"5,900",40.446,-111.695,Utah
Little Mill Area,105836718,105739274,"6,021",40.449,-111.673,Utah
Little Mill Boulders,106532927,105739274,"6,050",40.45,-111.669,Utah
Lower Division,106642459,105739274,,40.432,-111.751,Utah
The Membrane,105739392,105739274,"5,988",40.447,-111.687,Utah
Narcolepsy,105885742,105739274,,40.432,-111.751,Utah
Necromancer,105885713,105739274,,40.432,-111.751,Utah
The Red Corners,108235767,105739274,,40.432,-111.751,Utah
Book of Condolences,108235770,108235767,,40.432,-111.751,Utah
Serenity,108326255,105739274,"6,199",40.451,-111.666,Utah
Eavesdown Docks,108326263,108326255,"6,220",40.451,-111.666,Utah
Haven,108326258,108326255,,40.451,-111.666,Utah
Persephone,108326266,108326255,"6,262",40.451,-111.666,Utah
The Rim,108326270,108326255,"6,348",40.45,-111.666,Utah
The Sign Wall,107202151,105739274,"5,440",40.44,-111.718,Utah
Silver Gate,118710403,105739274,"7,007",40.472,-111.657,Utah
Silver Lake Granite Boulders,117281973,105739274,"7,552",40.507,-111.656,Utah
The Big A Boulder,117282607,117281973,"7,681",40.511,-111.656,Utah
Picnic Boulder,119303918,117281973,"7,754",40.513,-111.655,Utah
Will Ferrell Boulder,117249217,117281973,"7,745",40.512,-111.655,Utah
Stretchmarks,110317342,105739274,"6,000",39.588,-111.946,Utah
Tank Canyon,106128508,105739274,"6,000",40.447,-111.688,Utah
Cougar Narrows,106496042,106128508,,40.447,-111.688,Utah
Miscellaneous Scattered Routes,106492409,106128508,,40.447,-111.688,Utah
Old School Rock,106541102,106128508,,40.447,-111.688,Utah
Sleepy Cove,117329006,106128508,"6,198",40.451,-111.688,Utah
Tank Boulder,107515628,106128508,,40.447,-111.688,Utah
Two O'Clock Rock,106492413,106128508,"6,014",40.448,-111.687,Utah
Visionary Wall,106492424,106128508,,40.447,-111.688,Utah
The Temple,107892358,105739274,"6,322",40.442,-111.7,Utah
Unknown Pleasures,107618869,105739274,"5,901",40.445,-111.697,Utah
Upper Division Wall,108278509,105739274,,40.432,-111.751,Utah
The Watchtower,105836783,105739274,"5,994",40.446,-111.696,Utah
White Wave Wall,105739683,105739274,"6,245",40.451,-111.671,Utah
Battle Creek Canyon,106106470,119383400,,40.562,-111.687,Utah
Dry Canyon,106332246,119383400,"5,447",40.342,-111.677,Utah
Cretaceous Crag,113327898,106332246,"5,510",40.342,-111.676,Utah
Dynomite Crag,106332257,106332246,,40.344,-111.675,Utah
Mammoth Wall,106332250,106332246,,40.346,-111.672,Utah
Dry Creek,112924877,119383400,"5,655",40.483,-111.75,Utah
South Side Boulders,112924926,112924877,"5,933",40.484,-111.747,Utah
The 5.78 Boulder,112925043,112924926,"5,976",40.484,-111.747,Utah
A Little Slabby,118986175,112924926,"6,067",40.485,-111.746,Utah
The Bullwinkle Boulder,112924945,112924926,"5,923",40.484,-111.747,Utah
Fortune Cookie Boulder,112925088,112924926,"6,046",40.485,-111.746,Utah
George's Precipice,118705701,119383400,"5,320",40.18,-111.591,Utah
The Hinterlands,110122574,119383400,"5,989",40.275,-111.628,Utah
South-Facing Wall,110137561,110122574,,40.275,-111.628,Utah
West-facing Wall,112343818,110122574,"5,992",40.275,-111.628,Utah
Hobble Creek Canyon,106287182,119383400,"4,854",40.151,-111.55,Utah
Bouldering,108376315,106287182,"5,631",40.184,-111.465,Utah
The Asteroid,108376662,108376315,"5,628",40.184,-111.465,Utah
Seclusion,108386061,108376315,"5,179",40.168,-111.489,Utah
Drone Wall,106287189,106287182,"5,346",40.172,-111.471,Utah
Mars Bars,107247682,106287182,"5,797",40.199,-111.412,Utah
The Original Wall,106287309,106287182,"5,902",40.186,-111.465,Utah
Red Narrows,107264945,106287182,"5,897",40.199,-111.409,Utah
Red Narrows 1,107264904,106287182,"5,892",40.199,-111.41,Utah
Little Rock Canyon Boulders,107061232,119383400,"5,778",40.286,-111.628,Utah
Mary Ellen's Gulch,107686979,119383400,"10,000",40.531,-111.617,Utah
North Creek Canyon,106086606,119383400,"5,800",40.562,-111.687,Utah
Provo Canyon,106031133,119383400,"4,834",40.313,-111.655,Utah
Old Glory,106431904,106031133,"5,977",40.333,-111.607,Utah
Provo Canyon Ice,105739347,106031133,"4,834",40.313,-111.655,Utah
Bridal Veil Area,120025085,105739347,"5,353",40.339,-111.602,Utah
Fitness Den,119827965,105739347,"5,430",40.339,-111.603,Utah
Highway Wall,119935995,105739347,"5,537",40.338,-111.605,Utah
Main,119827962,105739347,"4,838",40.313,-111.655,Utah
Slide Canyon,106022352,106031133,"5,268",40.349,-111.594,Utah
Birdhouse Cave,106022359,106022352,,40.349,-111.594,Utah
Northeast Corner,106022370,106022352,,40.349,-111.594,Utah
Northwest Wall,106022365,106022352,,40.349,-111.594,Utah
Southeast Wall,106022376,106022352,,40.349,-111.594,Utah
Sundance Ski Resort,106079139,106031133,,40.313,-111.655,Utah
Rock Canyon,105739292,119383400,"5,404",40.266,-111.621,Utah
AC/DC Wall,105974993,105739292,"5,618",40.267,-111.625,Utah
The Adjective,105796453,105739292,"5,813",40.265,-111.612,Utah
The Appendage,105739845,105739292,"5,477",40.266,-111.621,Utah
Bad Bananas,106018456,105739292,"5,574",40.267,-111.626,Utah
The Balcony,106161373,105739292,"5,907",40.265,-111.61,Utah
Black Rose,105739763,105739292,"5,309",40.265,-111.624,Utah
Blue Wall,105935317,105739292,"6,119",40.266,-111.612,Utah
Boingo Wall,105796373,105739292,"5,817",40.265,-111.613,Utah
Bolt Slab,105739795,105739292,"5,436",40.265,-111.622,Utah
Boulders - Rock Canyon Bouldering,118763989,105739292,"5,340",40.266,-111.622,Utah
He-Man Boulder,118763995,118763989,"5,340",40.265,-111.624,Utah
Buckley's Mine Wall,105935321,105739292,,40.269,-111.617,Utah
Bug Barn Dance Wall,105739404,105739292,"5,710",40.265,-111.615,Utah
Cool World Wall,105739777,105739292,"5,885",40.265,-111.61,Utah
The Cooler,105822030,105739292,"6,142",40.264,-111.609,Utah
Death Grips Boulder,119935337,105739292,"5,314",40.266,-111.623,Utah
Dork Dot Rock,105953345,105739292,"5,497",40.266,-111.623,Utah
Ed and Terry Wall,105739706,105739292,"5,536",40.265,-111.623,Utah
Galaxy Area,106202660,105739292,"5,937",40.265,-111.613,Utah
Apollo Wall,106202705,106202660,,40.265,-111.613,Utah
Death Star,106202732,106202660,,40.266,-111.614,Utah
Endor Wall,106202702,106202660,"6,087",40.266,-111.614,Utah
Milky Way Wall,106202665,106202660,,40.266,-111.613,Utah
Mission Control Block,106202695,106202660,,40.266,-111.613,Utah
Saturn V,106202699,106202660,,40.265,-111.613,Utah
Tatooine,106400033,106202660,,40.267,-111.615,Utah
Waterfall Wall,106409223,106202660,,40.267,-111.615,Utah
George,105739730,105739292,"5,398",40.266,-111.622,Utah
Green Monster Slab,105739401,105739292,"5,531",40.265,-111.622,Utah
Heroin Hut,118036347,105739292,"5,292",40.266,-111.627,Utah
The Hidden,105739774,105739292,"5,868",40.265,-111.611,Utah
The Jobsite,105947305,105739292,"5,509",40.267,-111.624,Utah
The Kitchen,105739712,105739292,"5,372",40.266,-111.622,Utah
Layer Cake,106351418,105739292,"5,538",40.267,-111.625,Utah
Low Tide,106257143,105739292,"5,788",40.265,-111.612,Utah
Mass Murder Wall,105935313,105739292,"6,009",40.267,-111.608,Utah
The Meat Wall,105866945,105739292,"5,476",40.265,-111.622,Utah
The Mine Wall,106811329,105739292,,40.266,-111.621,Utah
Mouth Boulders,105959474,105739292,"5,291",40.263,-111.63,Utah
PA's Mother,105739739,105739292,"5,465",40.266,-111.62,Utah
Petrichor Wall,110744819,105739292,"5,866",40.264,-111.613,Utah
Pocket Boulder,108311059,105739292,"5,459",40.265,-111.62,Utah
The Projects,106236640,105739292,,40.266,-111.621,Utah
Red Slab,105739703,105739292,"5,433",40.265,-111.624,Utah
Rest Area,105963663,105739292,"5,569",40.264,-111.623,Utah
Scenic Turnout,105993225,105739292,"5,602",40.264,-111.623,Utah
Ska Block,106146364,105739292,"5,375",40.265,-111.624,Utah
Solitary Misdemeanors,106248169,105739292,"6,009",40.267,-111.608,Utah
Squaw Peak,106897730,105739292,"7,862",40.272,-111.616,Utah
Stegosaurus Ridge,108786507,105739292,"5,750",40.265,-111.613,Utah
Super Bowl Wall,105817841,105739292,"5,607",40.267,-111.626,Utah
Tap Wall,105802571,105739292,"5,827",40.265,-111.613,Utah
Threshold,105803973,105739292,"6,046",40.268,-111.607,Utah
Tinker Toys,105739766,105739292,"5,535",40.265,-111.622,Utah
Training Camp,106127286,105739292,"5,537",40.267,-111.627,Utah
Treasure Island,106204447,105739292,,40.266,-111.621,Utah
Trilogy Buttress,105853667,105739292,"6,000",40.268,-111.625,Utah
Uncle Tom's Cabin,105796429,105739292,,40.266,-111.621,Utah
Upper Bug Barn Dance Wall,105799320,105739292,"5,871",40.266,-111.614,Utah
The Wasp,105846317,105739292,"5,484",40.267,-111.625,Utah
West Squaw Mountain,106177354,105739292,"5,735",40.27,-111.628,Utah
La La Land,106177411,106177354,"5,598",40.272,-111.629,Utah
Molten Mud Pile,106177362,106177354,"5,332",40.268,-111.63,Utah
Snakehead,106177384,106177354,"5,628",40.271,-111.629,Utah
The Wild,106211445,105739292,"5,790",40.265,-111.612,Utah
The Zoo,105796436,105739292,"5,875",40.264,-111.613,Utah
Zoobie Ridge,106018435,105739292,,40.266,-111.621,Utah
Santaquin Canyon,105879666,119383400,"6,200",39.919,-111.752,Utah
2.4 mile Unknown,107291355,105879666,"5,702",39.932,-111.763,Utah
3.9 mile Unknown (log chute trail),107291551,105879666,"6,279",39.916,-111.748,Utah
4.0 mile Unknown,107299995,105879666,"6,299",39.916,-111.747,Utah
Avalanche Wall,107291642,105879666,"6,433",39.912,-111.744,Utah
The Main Wall,107291692,105879666,"6,894",39.905,-111.732,Utah
Red Wonder Wall,107701982,105879666,"7,685",39.902,-111.724,Utah
Santaqueen Wall,106458420,105879666,"6,550",39.911,-111.741,Utah
Santaquin Canyon Ice,106458405,105879666,,39.919,-111.752,Utah
Strawberry Fields Wall,107291667,105879666,"6,926",39.905,-111.733,Utah
Slate Canyon,111943816,119383400,"5,005",40.225,-111.623,Utah
Funeral Boulder,111943826,111943816,"5,245",40.225,-111.619,Utah
Spanish Fork Canyon,105893155,119383400,"5,400",40.057,-111.561,Utah
Billy's Mountain,117039328,105893155,"5,512",40.014,-111.49,Utah
Diamond Fork Canyon,106443942,105893155,"5,100",40.032,-111.499,Utah
Diamond Fork Ice,118575054,106443942,"5,412",40.078,-111.385,Utah
Red Ledges,106466736,106443942,"5,300",40.08,-111.404,Utah
JAM boulder,111523186,106466736,"5,315",40.08,-111.403,Utah
Jelly Boulder,113243811,106466736,15,40.08,-111.403,Utah
Lunch Lady Boulder,113250121,106466736,15,40.081,-111.404,Utah
Marmalade Boulder,117379092,106466736,"5,312",40.08,-111.403,Utah
Red Wall,113183559,106466736,"5,360",40.08,-111.403,Utah
Watch Tower Boulder,113250571,106466736,20,40.081,-111.404,Utah
Sack Lunch,113252873,106443942,"5,365",40.081,-111.404,Utah
Monk's Hollow,107262815,105893155,"7,000",40.057,-111.561,Utah
Spanish Fork Canyon / Hwy 6 Ice,106468305,105893155,"5,400",40.057,-111.562,Utah
Sunset Cliffs,107119580,119383400,"5,325",40.18,-111.593,Utah
Wasatch Alpine Areas,105739328,105739213,"10,504",40.528,-111.724,Utah
American Fork Twins,105890621,105739328,"11,489",40.552,-111.655,Utah
The Arrowhead,105854312,105739328,"9,500",40.528,-111.724,Utah
Broads Fork,105815315,105739328,"11,000",40.528,-111.724,Utah
DeMoisy Peak,107705030,105739328,"9,370",40.528,-111.724,Utah
Dromedary Peak,105967652,105739328,"11,107",40.528,-111.724,Utah
Freedom Peak,106485722,105739328,"10,801",40.26,-111.544,Utah
Monte Cristo,105854293,105739328,"11,000",40.528,-111.724,Utah
Mt Olympus,106178422,105739328,"9,026",40.663,-111.778,Utah
Mt. Ogden,107789657,105739328,"9,570",41.2,-111.878,Utah
Mt. Superior / Monte Cristo,105984058,105739328,11,40.59,-111.666,Utah
Mt. Timpanogos,106005102,105739328,"10,000",40.528,-111.724,Utah
Needles,107705101,105739328,"9,010",41.195,-111.874,Utah
Pfeifferhorn,105739861,105739328,"10,504",40.528,-111.724,Utah
Provo Peak,107065263,105739328,"11,068",40.244,-111.557,Utah
Storm Mountain,105854303,105739328,"9,524",40.528,-111.724,Utah
Wasatch Back,119383463,105739213,"6,751",40.663,-111.488,Utah
Bad Apple Boulders,118698108,119383463,"6,325",40.749,-111.562,Utah
Creole Crag,108214161,119383463,"7,200",40.667,-111.492,Utah
Echo Canyon,105855359,119383463,"5,904",40.991,-111.413,Utah
Bear Hollow,110091720,105855359,"5,683",41.001,-111.392,Utah
Bear Hollow Wall,106454373,110091720,"5,733",41.001,-111.392,Utah
Clint Eastwood Wall,109573553,110091720,"5,000",41.001,-111.391,Utah
Soul Train Wall,115190024,110091720,"5,762",41.001,-111.393,Utah
Billboard Wall,112239025,105855359,"5,956",40.992,-111.411,Utah
Bull Hollow,110091728,105855359,"5,740",41.01,-111.379,Utah
Asia,105855606,110091728,"7,000",41.011,-111.381,Utah
The Dry Wall,105855364,105855359,"5,764",41.003,-111.389,Utah
Mill Canyon,110091701,105855359,"5,651",40.995,-111.402,Utah
Choss Cave,107845600,110091701,"6,184",41.002,-111.406,Utah
Mill Canyon North,111175355,110091701,"6,162",41.002,-111.408,Utah
Mill Canyon South,111175365,110091701,"6,255",41.002,-111.405,Utah
Mill Canyon West,111175148,110091701,"6,202",41.001,-111.407,Utah
The Pierced Nipple,105855592,105855359,"7,000",40.979,-111.432,Utah
Railroadside Crag,106822577,105855359,"5,749",41.0,-111.394,Utah
Roadside Crag,110235084,105855359,"5,739",41.007,-111.383,Utah
The Witches,107211491,105855359,"7,000",40.996,-111.456,Utah
Empire Pass,108362654,119383463,"9,000",40.605,-111.506,Utah
Guardsmans Pass,108158777,119383463,"8,000",40.656,-111.506,Utah
Park City Boulder Garden,107873931,119383463,"6,608",40.708,-111.478,Utah
Pinebrook Crag,117124986,119383463,"7,428",40.734,-111.591,Utah
Quarry Mountain Crag,108214211,119383463,"7,100",40.656,-111.506,Utah
Racquet Club Boulder,118665354,119383463,"6,730",40.672,-111.501,Utah
Rock Cliff Recreation Area,113412956,119383463,"6,166",40.603,-111.332,Utah
Bur Slab,115687409,113412956,"6,425",40.608,-111.359,Utah
Getaway Rock,113436140,113412956,"6,228",40.604,-111.335,Utah
Jakebob's Boulder,116734060,113412956,"6,363",40.607,-111.362,Utah
Unknown & unsorted routes,119450176,113412956,"6,232",40.601,-111.333,Utah
Round Valley Express Boulder,113586587,119383463,"6,747",40.703,-111.49,Utah
West Desert,112409907,105708957,"5,912",39.24,-113.394,Utah
Antelope Island,119088492,112409907,"5,949",40.952,-112.211,Utah
Buffalo Point,119088522,119088492,"4,766",41.033,-112.263,Utah
Desert Mountain,116705129,112409907,"6,063",39.779,-112.591,Utah
Canoodle,116705480,116705129,"5,177",39.737,-112.588,Utah
North Pass,116705508,116705129,"5,466",39.778,-112.586,Utah
Chicken Coop,116724504,116705508,"5,570",39.778,-112.588,Utah
Tumblebrush Roof,116729833,116705508,"5,498",39.777,-112.589,Utah
Past the Quarry,116734730,116705129,"4,958",39.722,-112.59,Utah
South Quarry,116705466,116705129,"4,860",39.729,-112.597,Utah
The Bubbles,116729706,116705466,"4,941",39.729,-112.596,Utah
Fist of Angst: Pinky Knuckle,116705577,116705466,"4,949",39.73,-112.597,Utah
Honkytonk Rock,116713809,116705466,"5,000",39.73,-112.595,Utah
Not So Happy Rock,116714101,116705466,"5,036",39.729,-112.594,Utah
West Sector,116705492,116705129,"5,003",39.755,-112.643,Utah
Age of Industry Slab,116724411,116705492,"5,049",39.755,-112.645,Utah
Flame Thrower Wall,116714235,116705492,"5,006",39.755,-112.643,Utah
Ginsu Triangle,116719828,116705492,"5,073",39.755,-112.642,Utah
Jolly Column,116715623,116705492,"5,021",39.755,-112.645,Utah
Mammoth,116715752,116705492,"5,042",39.755,-112.642,Utah
Mammoth Head,116717926,116705492,"5,040",39.755,-112.642,Utah
Practice Wall,116734351,116705492,"5,031",39.757,-112.641,Utah
Devils Playground,120031861,112409907,"5,930",41.501,-113.666,Utah
Main Wall,120031938,120031861,"4,799",41.492,-113.626,Utah
